horizon,output_type_id,value,target,age_group,scenario_id,origin_date,location,output_type,model_name
9.0,15.0,4403.851408956309,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,16.0,1716.8338143707106,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,1.0,1961.1953078431789,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,2.0,3551.853611906401,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,3.0,2643.4695181715724,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,4.0,4313.259955323446,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,97.0,3182.036035940117,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,98.0,1878.6361272895997,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,99.0,1852.4556774713783,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,100.0,2706.5982521731003,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,61.0,2408.2943833962186,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,62.0,1606.1660886396933,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,63.0,1953.7026200987837,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,64.0,2475.9426346456944,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,9.0,3172.448521214987,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,10.0,3301.711605838392,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,11.0,3702.8516602910568,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,12.0,2299.977281615796,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,93.0,1613.0799472691615,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,94.0,4305.697848333719,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,95.0,2328.8416578846004,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,96.0,1568.4243720018485,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,53.0,2348.5424898602137,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,54.0,2645.5667692667234,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,55.0,2928.20046190293,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,56.0,1973.8504980388516,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,81.0,1918.736489309825,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,82.0,2958.0576906347737,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,83.0,2193.806543893255,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,84.0,2538.288252381805,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,25.0,4293.173839836626,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,26.0,4138.879658771354,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,27.0,1934.2303452070212,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,28.0,2300.004133114575,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,89.0,3388.340354686812,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,90.0,3518.7859500644868,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,91.0,2898.5852763297617,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,92.0,2370.704423146774,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,85.0,3356.8932668447264,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,86.0,2148.0519396201867,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,87.0,1958.3244281694792,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,88.0,3283.42863351798,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,17.0,2193.40132606095,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,18.0,3161.492151466579,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,19.0,1932.7040006441464,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,20.0,2068.099901781064,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,37.0,3078.673151723028,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,38.0,2671.5278956485668,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,39.0,2020.013877996148,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,40.0,2991.622733245691,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,73.0,3581.875679695532,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,74.0,2395.801463870316,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,75.0,1844.56621574448,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,76.0,2844.4857923060954,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,29.0,2920.4185502138675,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,30.0,3368.4736796432417,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,31.0,3586.999436250983,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,32.0,3999.8834056479377,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,65.0,1891.220021194129,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,66.0,2997.515130037166,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,67.0,1698.6737958735746,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,68.0,1591.0607394307126,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,21.0,3238.003914744301,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,22.0,3910.7149241681577,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,23.0,2326.250543630566,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,24.0,4442.30679699436,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,77.0,3564.5097602471246,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,78.0,1024.6156488160264,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,79.0,1476.3437898174525,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,80.0,2917.876727279937,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,5.0,3441.487051332976,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,6.0,3591.661987457592,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,7.0,4211.113280381333,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,8.0,4050.820385775999,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,41.0,2501.5918231704327,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,42.0,3049.222225650077,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,43.0,2831.364842184626,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,44.0,2027.8115990263923,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,33.0,3115.2904526142024,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,34.0,4382.276613795732,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,35.0,3028.782895761301,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,36.0,2722.4087726366342,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,45.0,5119.789036374015,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,46.0,3700.902265310311,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,47.0,3239.010235649967,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
9.0,48.0,1733.1683876031927,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,1.0,2210.9068008111867,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,2.0,4081.1231646808055,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,3.0,2978.1007778150915,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,4.0,4955.767772993595,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,5.0,4075.578990761951,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,6.0,4133.539944012873,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,7.0,4763.619430444216,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,8.0,4693.370741920943,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,9.0,3732.2618003929656,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,54.0,2990.293704943372,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,55.0,3384.714561440768,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,56.0,2230.438721488708,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,57.0,3479.624837259807,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,58.0,2350.448954261592,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,59.0,3473.224436320585,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,60.0,2715.765415645367,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,45.0,5808.8022193042,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,46.0,4344.817650348264,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,47.0,3884.8043518677778,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,48.0,1990.7659507993567,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,49.0,3823.340997259202,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,50.0,3068.627785824749,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,51.0,1551.7853617955227,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,52.0,2326.0431144203835,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,21.0,3660.821357501033,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,22.0,4426.399585082198,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,23.0,2651.699878346405,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,24.0,5008.711259716756,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,25.0,4869.322525763827,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,26.0,4777.63426705036,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,27.0,2246.802954689719,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,28.0,2642.8529364015653,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,29.0,3497.2089853365287,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,30.0,3991.908820825952,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,31.0,4328.954968569285,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,32.0,4594.448995957191,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,77.0,3987.058941919997,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,78.0,1186.9885590213755,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,79.0,1686.9461511415411,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,80.0,3236.1553293355664,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,81.0,2111.6876857220805,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,82.0,3452.849398584272,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,83.0,2479.2978032281444,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,84.0,2967.812543107304,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,65.0,2079.378192108014,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,66.0,3440.58511628303,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,67.0,1957.503813205176,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,68.0,1847.5109074973743,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,69.0,3115.436259264594,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,70.0,1599.2076695856392,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,71.0,3749.163153050288,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,72.0,3323.467814464321,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,73.0,4061.594672144111,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,74.0,2771.43862107617,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,75.0,2079.1709661731225,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,76.0,3213.718558791852,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,13.0,3185.512680009018,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,14.0,3340.996056987234,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,15.0,4931.191000205516,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,16.0,1948.638488390304,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,17.0,2539.955426700153,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,18.0,3761.133635259594,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,19.0,2243.380677592992,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,20.0,2368.506148749138,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,85.0,3884.10672275053,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,86.0,2469.1703152447367,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,87.0,2255.518842864244,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,88.0,3703.191164539236,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,89.0,3847.3536831015567,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,90.0,3994.6394700520073,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,91.0,3329.276901499835,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,92.0,2738.822061244125,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,93.0,1827.92451220708,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,94.0,4864.640276389705,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,95.0,2729.344169989036,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,96.0,1737.344468269929,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,33.0,3516.5345634712885,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,34.0,5075.481957631184,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,35.0,3396.541853602336,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,36.0,3158.436706073076,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,37.0,3690.417313735093,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,38.0,3101.840339778285,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,39.0,2320.451865757275,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,40.0,3504.9703274436474,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,41.0,2932.963408035328,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,42.0,3530.0014466384446,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,43.0,3253.6462798506027,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,44.0,2339.296201792341,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,61.0,2659.622962776281,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,62.0,1840.749271739556,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,63.0,2184.71441889846,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,64.0,2879.637967646001,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,97.0,3574.6878817082534,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,98.0,2064.421561072514,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,99.0,2052.898767209197,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,100.0,3033.351459238527,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,10.0,3850.0539430547287,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,11.0,4318.144621232821,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,12.0,2667.905245550558,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
10.0,53.0,2637.0140524203744,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,NIH-FluD
1.0,2.0,116.65,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,89.0,263.42,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,5.0,109.07,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,88.0,108.77,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,51.0,109.13,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,96.0,108.6,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,40.0,117.16,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,92.0,109.18,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,28.0,127.43,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,48.0,146.17,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,47.0,113.32,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,4.0,112.33,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,74.0,122.19,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,34.0,232.58,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,21.0,243.31,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,73.0,232.85,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,56.0,142.78,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,71.0,237.55,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,24.0,118.35,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,64.0,119.33,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,14.0,118.39,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,80.0,113.19,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,16.0,109.48,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,39.0,266.17,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,57.0,118.83,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,79.0,112.58,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,97.0,115.91,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,54.0,115.44,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,13.0,119.12,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,94.0,198.54,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,11.0,114.6,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,91.0,116.14,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,12.0,117.98,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,82.0,117.11,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,55.0,123.03,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,42.0,153.74,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,63.0,112.48,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,70.0,122.55,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,65.0,112.61,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,27.0,109.83,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,72.0,114.97,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,19.0,119.95,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,60.0,109.7,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,35.0,109.52,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,20.0,118.9,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,67.0,116.3,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,30.0,119.73,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,87.0,118.65,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,31.0,120.93,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,25.0,118.59,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,78.0,120.38,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,38.0,117.04,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,58.0,124.42,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,32.0,109.4,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,62.0,130.51,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,69.0,115.1,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,83.0,116.0,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,43.0,302.02,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,23.0,128.1,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,77.0,112.02,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,17.0,111.09,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,98.0,124.11,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,37.0,118.18,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,10.0,113.08,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,53.0,112.92,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,59.0,113.22,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,18.0,110.83,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,76.0,112.37,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,36.0,109.95,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,93.0,117.12,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,44.0,118.81,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,84.0,111.28,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
1.0,99.0,115.76,inc hosp,0-130,B-2023-08-14,2023-09-03,US,sample,PSI-M2
